,trail_id,description,length_elev_type,tags,coords
444,/trail/canada/nova-scotia/high-head-trail,"Gut and High Head Trail is a 3.7 mile moderately trafficked loop trail located near Wentworth, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail.","['3.7 mi', '866 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Walking', 'Bird watching', 'Dog friendly', 'Forest', 'Views', 'Wildflowers', 'Snow']","{'latitude': '45.61239', 'longitude': '-63.55801'}"
445,/trail/canada/nova-scotia/fairy-hole,"Fairy Hole is a 1.7 mile moderately trafficked out and back trail located near Cape Dauphin, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail is primarily used for hiking, walking, and nature trips and is best used from May until September.","['1.7 mi', '354 ft', 'Out & back']","['Hiking', 'Nature trips', 'Walking', 'Beach', 'Forest', 'Views', 'Waterfall', 'Rocky']","{'latitude': '46.34228', 'longitude': '-60.42038'}"
446,/trail/canada/nova-scotia/nichols-lake,"Nichols Lake is a 2.2 mile lightly trafficked out and back trail located near Hatchet Lake, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking and nature trips.","['2.2 mi', '167 ft', 'Out & back']","['Hiking', 'Nature trips', 'Lake', 'River', 'Views', 'Waterfall', 'Blowdown']","{'latitude': '44.56739', 'longitude': '-63.72916'}"
447,/trail/canada/nova-scotia/long-lake-wilderness-trail-loop,"Long Lake Wilderness Trail Loop is a 6.7 mile lightly trafficked loop trail located near Halifax, Nova Scotia, Canada that features a lake and is rated as moderate. The trail offers a number of activity options and is best used from June until September. Dogs are also able to use this trail but must be kept on leash.","['6.7 mi', '725 ft', 'Loop']","['Dogs on leash', 'Backpacking', 'Hiking', 'Mountain biking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Forest', 'Lake', 'River', 'Views', 'Wildflowers', 'Wildlife', 'Bugs', 'Muddy', 'Rocky']","{'latitude': '44.6322', 'longitude': '-63.65828'}"
448,/trail/canada/nova-scotia/mary-ann-falls,"Mary Ann Falls is a 0.5 mile moderately trafficked out and back trail located near Cape Breton Highlands National Park, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for walking and nature trips and is best used from June until September.","['0.5 mi', '36 ft', 'Out & back']","['Kid friendly', 'Nature trips', 'Walking', 'Forest', 'Views', 'Waterfall']","{'latitude': '46.75898', 'longitude': '-60.36383'}"
449,/trail/canada/nova-scotia/meat-cove-overlook,"Meat Cove Overlook is a 0.7 mile moderately trafficked out and back trail located near Capstick, Nova Scotia, Canada that offers scenic views and is good for all skill levels. The trail is primarily used for hiking, walking, nature trips, and bird watching and is best used from April until September.","['0.7 mi', '259 ft', 'Out & back']","['Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Views']","{'latitude': '47.02624', 'longitude': '-60.56018'}"
450,/trail/canada/nova-scotia/jerry-lonecloud-poors-farm-road-costley-farm-heritage-trail-loop,"Jerry Lonecloud, Poor's Farm Road, Costley Farm, Heritage Trail Loop is a 3.4 mile lightly trafficked loop trail located near Cole Harbour, Nova Scotia, Canada that features a river and is rated as moderate. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['3.4 mi', '236 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Mountain biking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'River', 'Views']","{'latitude': '44.66402', 'longitude': '-63.46796'}"
451,/trail/canada/nova-scotia/salt-mountain-and-scout-loop,"Salt Mountain and Scout Loop is a 2.6 mile moderately trafficked loop trail located near Whycocomagh, Nova Scotia, Canada that offers the chance to see wildlife and is rated as moderate. The trail is primarily used for hiking and nature trips and is best used from June until September. Dogs are also able to use this trail.","['2.6 mi', '826 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Dog friendly', 'Forest', 'Views', 'Wildlife', 'Snow']","{'latitude': '45.96633', 'longitude': '-61.10401'}"
452,/trail/canada/nova-scotia/sandy-lake-park,"Sandy Lake Park Loop Trail is a 1.4 mile moderately trafficked loop trail located near Bedford, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, running, nature trips, and road biking.","['1.4 mi', '118 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Road biking', 'Running', 'Beach', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'Muddy', 'Over grown', 'Rocky']","{'latitude': '44.73035', 'longitude': '-63.69221'}"
453,/trail/canada/nova-scotia/mikmawey-interpretive-trail,"Mi'Kmawey Interpretive Trail is a 2.6 mile moderately trafficked loop trail located near Debert, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is best used from May until September. Dogs are also able to use this trail.","['2.6 mi', '206 ft', 'Loop']","['Hiking', 'Nature trips', 'Snowshoeing', 'Bird watching', 'Running', 'Dog friendly', 'Forest', 'Views', 'Wildflowers', 'Wildlife', 'Historic site']","{'latitude': '45.41327', 'longitude': '-63.42698'}"
454,/trail/canada/nova-scotia/charlies-lake-trail,"Charlie's Lake Trail is a 1.9 mile moderately trafficked loop trail located near Bedford, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and snowshoeing and is best used from May until November. Dogs are also able to use this trail.","['1.9 mi', '295 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Walking', 'Dog friendly', 'Forest', 'Lake', 'River', 'Views', 'Wildflowers', 'Wildlife', 'Bugs', 'Muddy', 'Over grown', 'Rocky']","{'latitude': '44.69517', 'longitude': '-63.70494'}"
455,/trail/canada/nova-scotia/shubie-park-full-loop,"Shubie Park Full Loop is a 2.5 mile loop trail located near Dartmouth, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, running, and nature trips.","['2.5 mi', '262 ft', 'Loop']","['Hiking', 'Nature trips', 'Running', 'Forest', 'Lake', 'Wildflowers', 'Wildlife']","{'latitude': '44.70249', 'longitude': '-63.55408'}"
456,/trail/canada/nova-scotia/first-lake-glen-slauenwhite-trail--2,"First Lake Glen Slauenwhite Trail is a 4.8 mile moderately trafficked loop trail located near Lower Sackville, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['4.8 mi', '521 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Snow', 'City walk']","{'latitude': '44.76774', 'longitude': '-63.6483'}"
457,/trail/canada/nova-scotia/shaw-wilderness-park-trail,"Shaw Wilderness Park Trail is a 2.6 mile lightly trafficked out and back trail located near Halifax, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking and nature trips.","['2.6 mi', '383 ft', 'Out & back']","['Hiking', 'Nature trips', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.62086', 'longitude': '-63.58325'}"
458,/trail/canada/nova-scotia/frog-pond-nature-trail,"Frog Pond Nature Trail is a 1 mile moderately trafficked loop trail located near Halifax, Nova Scotia, Canada that features a lake. The trail is good for all skill levels and offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['1.0 mi', '45 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Paddle sports', 'Walking', 'Bird watching', 'Running', 'Beach', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.62499', 'longitude': '-63.60479'}"
459,/trail/canada/nova-scotia/susies-lake-loop,"Susies Lake Loop  is a 1.9 mile lightly trafficked loop trail located near Beechville, Nova Scotia, Canada that features a lake and is rated as difficult. The trail is primarily used for hiking and snowshoeing and is accessible year-round.","['1.9 mi', '213 ft', 'Loop']","['Hiking', 'Snowshoeing', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'Blowdown', 'Over grown', 'Rocky', 'Off trail']","{'latitude': '44.65588', 'longitude': '-63.68182'}"
460,/trail/canada/nova-scotia/black-hole-brook-falls-trail,"Black Hole Brook Falls Trail is a 0.7 mile moderately trafficked loop trail located near Baxters Harbour, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking, walking, nature trips, and bird watching and is best used from March until October.","['0.7 mi', '170 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Views', 'Waterfall', 'Blowdown', 'Over grown', 'Rocky']","{'latitude': '45.23214', 'longitude': '-64.4951'}"
461,/trail/canada/nova-scotia/atlantic-view-trail,"Trans Canada Trail: Atlantic View Segment is a 12.7 mile moderately trafficked out and back trail located near Cole Harbour, Nova Scotia, Canada and is rated as moderate. The trail offers a number of activity options and is best used from April until September. Dogs are also able to use this trail but must be kept on leash.","['12.7 mi', '308 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Road biking', 'Walking', 'Bird watching', 'Running', 'Beach', 'Partially paved', 'Rails trails']","{'latitude': '44.66303', 'longitude': '-63.37721'}"
462,/trail/canada/nova-scotia/corney-brook-trail,"Corney Brook Trail is a 4.1 mile lightly trafficked out and back trail located near Cheticamp, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail is primarily used for hiking and running. Dogs are also able to use this trail but must be kept on leash.","['4.1 mi', '616 ft', 'Out & back']","['Dogs on leash', 'Hiking', 'Running', 'Forest', 'Waterfall', 'Wildlife']","{'latitude': '46.72562', 'longitude': '-60.92489'}"
463,/trail/canada/nova-scotia/shubenacadie-canal-greenway,"Shubenacadie Canal Greenway  is a 9.9 mile moderately trafficked out and back trail located near Waverley, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['9.9 mi', '846 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Nature trips', 'Road biking', 'Snowshoeing', 'Walking', 'Running', 'Forest', 'Lake', 'Partially paved', 'Rails trails', 'River', 'Views', 'Wildflowers', 'City walk']","{'latitude': '44.73973', 'longitude': '-63.55662'}"
464,/trail/canada/nova-scotia/north-granite-ridge-trail,"North Granite Ridge Trail is a 12.3 mile moderately trafficked out and back trail located near Meaghers Grant, Nova Scotia, Canada that features a lake and is rated as difficult. The trail is primarily used for hiking, walking, nature trips, and bird watching and is best used from April until October. Dogs are also able to use this trail.","['12.3 mi', '1,925 ft', 'Out & back']","['Hiking', 'Nature trips', 'Bird watching', 'Dog friendly', 'Forest', 'Lake', 'Views', 'Rocky', 'Scramble']","{'latitude': '44.89125', 'longitude': '-63.25031'}"
465,/trail/canada/nova-scotia/lake-warren,"Lake Warren is a 3.4 mile lightly trafficked loop trail located near Ingonish, Nova Scotia, Canada that offers the chance to see wildlife and is good for all skill levels. The trail is primarily used for hiking, walking, trail running, and nature trips.","['3.4 mi', '216 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Running', 'Forest', 'Lake', 'Views', 'Wildlife']","{'latitude': '46.71288', 'longitude': '-60.38383'}"
466,/trail/canada/nova-scotia/portland-lakes-greenway-trail,"Portland Lakes Greenway Trail  is a 3.5 mile moderately trafficked out and back trail located near Dartmouth, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['3.5 mi', '246 ft', 'Out & back']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Cross-country skiing', 'Fishing', 'Nature trips', 'Paddle sports', 'Road biking', 'Snowshoeing', 'Walking', 'Bird watching', 'Running', 'Beach', 'Forest', 'Lake', 'Partially paved', 'River', 'Views', 'Wildflowers', 'Wildlife', 'City walk']","{'latitude': '44.66937', 'longitude': '-63.5314'}"
467,/trail/canada/nova-scotia/waddell-falls-via-park-road,"Waddell Falls via Park Road is a 1.3 mile out and back trail located near Truro, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking, walking, and nature trips.","['1.3 mi', '213 ft', 'Out & back']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Waterfall']","{'latitude': '45.35863', 'longitude': '-63.27334'}"
468,/trail/canada/nova-scotia/reservoir-trail,"Victoria Park Reservoir Trail is a 4.9 mile lightly trafficked loop trail located near Truro, Nova Scotia, Canada that features a lake and is rated as moderate. The trail offers a number of activity options and is best used from April until September. Dogs are also able to use this trail but must be kept on leash.","['4.9 mi', '393 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Mountain biking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers']","{'latitude': '45.35509', 'longitude': '-63.262'}"
469,/trail/canada/nova-scotia/macintosh-brook-trail,"MacIntosh Brook Trail is a 1.1 mile loop trail located near Cape North, Nova Scotia, Canada. The trail is good for all skill levels and is primarily used for hiking, walking, nature trips, and snowshoeing. Dogs are also able to use this trail but must be kept on leash.","['1.1 mi', '209 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Walking']","{'latitude': '46.81163', 'longitude': '-60.76756'}"
